Domain Code,Domain,Area Code (FAO),Country,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,2000,2000,tonnes,35459,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,2001,2001,tonnes,26900,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,2002,2002,tonnes,26200,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,2003,2003,tonnes,29200,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,2004,2004,tonnes,31100,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,2005,2005,tonnes,25900,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,2006,2006,tonnes,17900,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,2007,2007,tonnes,21000,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,2008,2008,tonnes,14600,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,2009,2009,tonnes,14400,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,2010,2010,tonnes,10900,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,2011,2011,tonnes,13200,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,2012,2012,tonnes,11000,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,2013,2013,tonnes,9883,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,2014,2014,tonnes,8031,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,2015,2015,tonnes,8905,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,2016,2016,tonnes,7800,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,2017,2017,tonnes,6692,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,2018,2018,tonnes,6352,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,2019,2019,tonnes,5957,,Official data
QCL,Crops and livestock products,165,Pakistan,5510,Production,201,Lentils,2020,2020,tonnes,4861,,Official data
