Domain Code,Domain,Area Code (FAO),Country,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1971,1971,ha,37757808,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1972,1972,ha,36687808,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1973,1973,ha,38285008,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1974,1974,ha,37888400,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1975,1975,ha,39475408,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1976,1976,ha,38511104,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1977,1977,ha,40282608,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1978,1978,ha,40482208,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1979,1979,ha,39414304,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1980,1980,ha,40151504,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1981,1981,ha,40708400,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1982,1982,ha,38262000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1983,1983,ha,41244000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1984,1984,ha,41158800,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1985,1985,ha,41137200,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1986,1986,ha,41166704,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1987,1987,ha,38806304,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1988,1988,ha,41735808,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1989,1989,ha,42166896,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1990,1990,ha,42686608,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1991,1991,ha,42648704,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1992,1992,ha,41775000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1993,1993,ha,42539000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1994,1994,ha,42814000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1995,1995,ha,42800000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1996,1996,ha,43400000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1997,1997,ha,43469800,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1998,1998,ha,44802300,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",1999,1999,ha,45160000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",2000,2000,ha,44712000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",2001,2001,ha,44900000,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",2002,2002,ha,41176100,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",2003,2003,ha,42592500,,Official data
QCL,Crops and livestock products,100,India,5312,Area harvested,27,"Rice, paddy",2004,2004,ha,41906700,,Official data
